time_week,device_id,category,chain,visits
2014-12-07,ijQVYfjHOaxsvWuyYqYUCe41FVY=,Restaurant,SUBWAY,2
2014-12-07,9pv4eJ52+ffT8Wg2n2x7O4nK4Fs=,Restaurant,SUBWAY,1
2014-12-07,x/zsDj4XNmNnxabo6ffEpQ505Eo=,Restaurant,SUBWAY,1
2014-12-07,F4vPSr5d10V28BH9ldScGyH9wjA=,Restaurant,SUBWAY,3
2014-12-07,SBYHMc5XugSSsp2dSVr7x1Hzyhg=,Restaurant,SUBWAY,1
2014-12-07,/9gnyM3sbpKXIgZly5COyRWgXNQ=,Restaurant,SUBWAY,2
2014-12-07,1/mY0SwYkT/wTyvuj0OETZkyhW4=,Restaurant,SUBWAY,5
2014-12-07,8z6as2twQwQFPHjJUwHg++yAL0E=,Restaurant,SUBWAY,1
2014-12-07,7xWwst5Srq/JpAyFowyOuxOmLVg=,Restaurant,SUBWAY,6
2014-12-07,R6sIe71mMeTvCcFl3VW50sMYF1Q=,Restaurant,SUBWAY,2
2014-12-07,7px7HFxL+JIi9HDnhXTn8JIRpkQ=,Restaurant,SUBWAY,1
2014-12-07,CrzXpn6soi2IwHAyHBhSbjW76Lg=,Restaurant,SUBWAY,3
2014-12-07,MpvGTCdaenwHvJTyDToDy0hMfrg=,Restaurant,SUBWAY,4
2014-12-07,wLTvDz0Ciyf6TM/cjLgbai8qQHA=,Restaurant,SUBWAY,1
2014-12-07,Rs4ptX7LHaPol/rP7LJ1+HFmohU=,Restaurant,SUBWAY,1
2014-12-07,RKV9Yej7+3rXKQg+E8xbI4M5NCs=,Restaurant,SUBWAY,3
2014-12-07,8nE+y/Gs9uw8fgcwEmefbA3niV4=,Restaurant,SUBWAY,2
2014-12-07,QcAgX152/ZNTr9HdNGImTwcJ4/M=,Restaurant,SUBWAY,1
2014-12-07,oNoSfC5IA5Hqeze4jpwBySZTPEk=,Restaurant,SUBWAY,2
2014-12-07,8jkx7PwaUpGCU/PuOI5ER13vNZw=,Restaurant,SUBWAY,1
2014-12-07,2kg4p4lHWZG9shBf82ze/QeJD2o=,Restaurant,SUBWAY,1
2014-12-07,duoLFiMWBZOvFDUpZQzyXiTM5Sk=,Restaurant,SUBWAY,1
2014-12-07,kdR6QYHwql60y3y0xmZb7m/gv54=,Restaurant,SUBWAY,2
2014-12-07,7ntgTqmYDZij6gvPY/syaG990T4=,Restaurant,SUBWAY,2
2014-12-07,/YOa+00m37hSCA2rew0vmEIo4ws=,Restaurant,SUBWAY,1
2014-12-07,bbFxjcEcG5zPcK17xx1alIsOEas=,Restaurant,SUBWAY,1
2014-12-07,mHpYikc1EBkCtr77s0ojlCObw2M=,Restaurant,SUBWAY,4
2014-12-07,lzxi6pBnX3ezHniKLUjSsZPSb3o=,Restaurant,SUBWAY,1
2014-12-07,vz4eT+mfrMH7LLuLD8iQ3cBexCM=,Restaurant,SUBWAY,1
2014-12-07,0RVzXqhtU10M63bSveLSSXkAAKU=,Restaurant,SUBWAY,4
2014-12-07,cXCjzu86wIheJRwnrtf8k5ctk+E=,Restaurant,SUBWAY,5
2014-12-07,45kMv9Df2eg01CReWPWw7iJmJZ8=,Restaurant,SUBWAY,1
2014-12-07,tILUKcNq90g57k+whyVtl567/x0=,Restaurant,SUBWAY,1
2014-12-07,omVuIexuGUMg7TvFlrgupMpQWBA=,Restaurant,SUBWAY,1
2014-12-07,FmB1dHSha6qEeeqSuhurkoLXeIQ=,Restaurant,SUBWAY,3
2014-12-07,g+k3tU//CiHlkW+3UyHYAlQ3AQY=,Restaurant,SUBWAY,1
2014-12-07,zt54y8aJafoQZXJ39zfBb7Oxcjw=,Restaurant,SUBWAY,1
2014-12-07,WiK6UC0+0bwJPkxkPcMifwQjauY=,Restaurant,SUBWAY,1
2014-12-07,Uj9QDp1px3ILpW0fj8yVNYi4L3o=,Restaurant,SUBWAY,1
2014-12-07,EHm/ON63UcRM2BwlrlpDipElAKE=,Restaurant,SUBWAY,1
2014-12-07,pZhU1GInsAG9Hyt88gjwKDdPQUQ=,Restaurant,SUBWAY,3
2014-12-07,R7i6pLOdP+pXbzCpnJR19HwVzVY=,Restaurant,SUBWAY,3
2014-12-07,aXidAPsMBopaTRkzSwDWsaWf9iA=,Restaurant,SUBWAY,1
2014-12-07,XTQhz0GlAhH3T5OvzLY8d0w309o=,Restaurant,SUBWAY,5
2014-12-07,dWEMA/N+V3TQCh34B5etLeHNFEk=,Restaurant,SUBWAY,3
2014-12-07,D7y8J7wDF5gWf/iqp+jf4QO0spw=,Restaurant,SUBWAY,8
2014-12-07,e2MnKU2SB26b7eRUGqpRa+yxMOY=,Restaurant,SUBWAY,1
2014-12-07,WoybmUD8xyNgn4zUuoDfMggqT1I=,Restaurant,SUBWAY,2
2014-12-07,71Hm2uc3jhr17mNtrSimI3uSqqg=,Restaurant,SUBWAY,1
2014-12-07,LmZ3ooNB3wDOeiWeY+ebIofJR/k=,Restaurant,SUBWAY,1
2014-12-07,PX8IPGWERMHbF5dzOYAuQUCvdPg=,Restaurant,SUBWAY,1
2014-12-07,nA+y3wGuzJLDUKvSIPSuaVFeJiA=,Restaurant,SUBWAY,2
2014-12-07,v2ujNiYacjYYHHp246bWZr0hfoo=,Restaurant,SUBWAY,9
2014-12-07,YApLQxLiItfYqq66UOyzC+Io/Ws=,Restaurant,SUBWAY,6
2014-12-07,W4mMRXzAu2jBPRbaYoZ5vrOzjno=,Restaurant,SUBWAY,2
2014-12-07,OHwD87WZuTeJS9X5ammswgqPYbc=,Restaurant,SUBWAY,1
2014-12-07,7uYLYqoRhB0JVygJqe4GIpStGaE=,Restaurant,SUBWAY,2
2014-12-07,KRw9Xt0skqNbSas6agIeE4zeUMY=,Restaurant,SUBWAY,2
2014-12-07,epjhgo6EBtHOb42/jKpC1Ls7Ha0=,Restaurant,SUBWAY,4
2014-12-07,t2GGr3hYI/6MjU363EfHyKv9bEw=,Restaurant,SUBWAY,2
2014-12-07,Teu7fjJCY5Wk/GfIa6gBFNi3V5w=,Restaurant,SUBWAY,3
2014-12-07,e/k9BiipcCHL7hrKxqBYysNfmvc=,Restaurant,SUBWAY,5
2014-12-07,AYhCO2u8zOoAZZPQtIwbVnasKRw=,Restaurant,SUBWAY,4
2014-12-07,oSCTXGsucS8TxIkt0ElGtc/sls0=,Restaurant,SUBWAY,1
2014-12-07,18T8qIU3x+q369CmwTX5IFGgVUM=,Restaurant,SUBWAY,1
2014-12-07,IU9RndGZj1pkYTmyCrKrwdNzDP4=,Restaurant,SUBWAY,5
2014-12-07,CN7JdN6c+hxRgd2D+3MG1mYkJ3o=,Restaurant,SUBWAY,2
2014-12-07,zBfSa543HfgrX8Ef+tclIR8UzqM=,Restaurant,SUBWAY,2
2014-12-07,V8j3L2NimjqVuqcGUOg0yqzAqIs=,Restaurant,SUBWAY,2
2014-12-07,9PKsZPSv1F9jFA3HjFz7mKC4OOw=,Restaurant,SUBWAY,1
2014-12-07,X9N5Plb6p9iR4jWVd+33xtd3vl0=,Restaurant,SUBWAY,1
2014-12-07,IlED39ZPZwk9OtaNeHnxg1nvzBE=,Restaurant,SUBWAY,1
2014-12-07,WOYLY7hZHUsA8a5iqIE2WaRXPCc=,Restaurant,SUBWAY,13
2014-12-07,8s2f/ArCIb36frhMS9zfuzg+8RY=,Restaurant,SUBWAY,1
2014-12-07,nD8c1z9z6Hgsltl910nK8twfMnQ=,Restaurant,SUBWAY,1
2014-12-07,/hrLH8mX8O3ZD43jNWg2qNE+hV8=,Restaurant,SUBWAY,2
2014-12-07,dsFLKMQCLw6EH+2tbwpw+IshC9M=,Restaurant,SUBWAY,3
2014-12-07,HJjjblafYlkdtZszi8NRsevGTTQ=,Restaurant,SUBWAY,1
2014-12-07,EAKfoDjJwOXX+ticIa5Cygh1j1g=,Restaurant,SUBWAY,1
2014-12-07,6PcsG2oakQBxZQu/Svuc6KhHrVE=,Restaurant,SUBWAY,3
2014-12-07,IcA8XEOeDRk2wKaPEw/OLWN1gl8=,Restaurant,SUBWAY,1
2014-12-07,If5xEMrVdZoxV+7IJYmih2HIyEg=,Restaurant,SUBWAY,1
2014-12-07,7QgCV3zcRY7WIWgABXtcdKky26c=,Restaurant,SUBWAY,4
2014-12-07,i5rPv1zLfpAhbhFvZKi1ZQ3IJ9A=,Restaurant,SUBWAY,1
2014-12-07,H5dCLSbsBnjFjrz9VwME+mXYqhQ=,Restaurant,SUBWAY,2
2014-12-07,mSde6p20IwEj+Y6WHHIuH/vJLR0=,Restaurant,SUBWAY,1
2014-12-07,cRaHfc00LEOjZGncmI9+3BPOLHU=,Restaurant,SUBWAY,1
2014-12-07,Odwc/AW/EsaPAMGFyCD1PJsdnwo=,Restaurant,SUBWAY,2
2014-12-07,XtpBBAwu3PTqNmRWhI5Ur50v2tU=,Restaurant,SUBWAY,2
2014-12-07,x7vpnA2o7Y25OC87X9enqLbdq7w=,Restaurant,SUBWAY,1
2014-12-07,7+nDtooqN/xMTIOY2gTtWZedhxo=,Restaurant,SUBWAY,1
2014-12-07,mDtcPrfAr1puMk7BAmJemCpy5II=,Restaurant,SUBWAY,2
2014-12-07,K2WVxmNb5VzgsIBiKNSjNt63I48=,Restaurant,SUBWAY,1
2014-12-07,O6qr6F1jiS12nwMWM9chpvPSdlg=,Restaurant,SUBWAY,2
2014-12-07,G5TABoRbLRKk2/fUqYNu0mzmRV0=,Restaurant,SUBWAY,2
2014-12-07,oz9Nz5t9M2WlZ8EAlZRtWYUaoWc=,Restaurant,SUBWAY,5
2014-12-07,iLZv0BAp4UEPBDXjIcq3xM1RlTw=,Restaurant,SUBWAY,1
2014-12-07,kv/DIfhpDyzFs+MzukuX/I2nqcc=,Restaurant,SUBWAY,1
2014-12-07,LD/S+s2mYEsW7Aj6IPovknVok20=,Restaurant,SUBWAY,3
2014-12-07,HmnUwTlcndDCP72P/mxxcoMfAR4=,Restaurant,SUBWAY,1
2014-12-07,LCZI7xtm+MIGcBlMtol0/W6C1Js=,Restaurant,SUBWAY,1
2014-12-07,IOpqz56FM3Wj5CS+Lun2PXkloTA=,Restaurant,SUBWAY,1
2014-12-07,UKLYI0o8RH/OePhShKXgXr/cbJE=,Restaurant,SUBWAY,5
2014-12-07,bhBozx5t2GYn8ahHNCLApWEY63A=,Restaurant,SUBWAY,1
2014-12-07,Ayul0uDA6pCrrS9BGgPu6Hsh8iE=,Restaurant,SUBWAY,2
2014-12-07,7NIFWhjNvXZRlXrrCwf2Ytm7Owc=,Restaurant,SUBWAY,2
2014-12-07,1YjGt2yXuj8S9TVPpzNnXm9aZ+4=,Restaurant,SUBWAY,1
2014-12-07,db4RkvqlMMfXkXqhsCKgpnoOaTE=,Restaurant,SUBWAY,2
2014-12-07,iR7q1quUbqvwHAtORSMIsn2siAE=,Restaurant,SUBWAY,2
2014-12-07,Ge1HkHmeLdPSdDfrYVZEbBsY03s=,Restaurant,SUBWAY,2
2014-12-07,tnf1SxHD786eQ8W9u+mDFUxRz8o=,Restaurant,SUBWAY,1
2014-12-07,YkjJVBzmikxwQcBbOQWzhH85axU=,Restaurant,SUBWAY,1
2014-12-07,bxWl9ZAD1SYxi5u2fTFkMaTzQ5Q=,Restaurant,SUBWAY,2
2014-12-07,Mi58aF+Zg2fB8kmc3wQHOqTGpGQ=,Restaurant,SUBWAY,1
2014-12-07,C2IFxMgTt00t+kbLdXnLcoc6xFc=,Restaurant,SUBWAY,3
2014-12-07,rSW+r2Y3xz4MaYrDQzCqDMdt6vY=,Restaurant,SUBWAY,1
2014-12-07,UpA5LQ5kpx9c4qSx8hlIwgtD5Xs=,Restaurant,SUBWAY,1
2014-12-07,FZPV0Q294EpEKBjkOQtxCUrzM44=,Restaurant,SUBWAY,2
2014-12-07,k40mx4wXfqS9ugggWB9oTGKuhCM=,Restaurant,SUBWAY,1
2014-12-07,ra7iELfarP2aZ+40JPXCHFlgvxw=,Restaurant,SUBWAY,1
2014-12-07,cg6k0Gl7mMTHZ6dg0N6ja2yAP+o=,Restaurant,SUBWAY,3
2014-12-07,HDCs1zGrBoOjFCxmAi/Myas63ho=,Restaurant,SUBWAY,1
2014-12-07,MCA2GzteAUN+j77XdSaC3HqcXa4=,Restaurant,SUBWAY,3
2014-12-07,fPj2J9sz/Xvod/OoWYmQRrPm39s=,Restaurant,SUBWAY,2
2014-12-07,Hd2tg4cyU85mszcNKyAN+PNQMnY=,Restaurant,SUBWAY,1
2014-12-07,7xE8wtDpf8YWIPdQWV0ktdoknrs=,Restaurant,SUBWAY,1
2014-12-07,SCgd1i/O4yKCjJAAtNtp/9vOlKU=,Restaurant,SUBWAY,1
2014-12-07,4xQqWmI45mphFsNVPuGNYSLGlYE=,Restaurant,SUBWAY,1
2014-12-07,z4mdJIbjxuruqNsmYp5PjOzDKCk=,Restaurant,SUBWAY,8
2014-12-07,7QKjlV548dg1thxChTnk5cUkOC0=,Restaurant,SUBWAY,1
2014-12-07,cMLm2WYpPUqUIUxL5aBFgLjGi88=,Restaurant,SUBWAY,5
2014-12-07,NqCcYB60bo1Sajvj2bSHLMiyY/8=,Restaurant,SUBWAY,7
2014-12-07,7+AofM1fjuq6Bf076hLXUiu2hR0=,Restaurant,SUBWAY,2
2014-12-07,zF1ToDYc21Wda7BwMnAOI8/Q5/U=,Restaurant,SUBWAY,2
2014-12-07,ZqX1pHef3Wl/oTAPducUPxAMA60=,Restaurant,SUBWAY,3
2014-12-07,Yb8XpnwLS7zkf3J9GUEhiuEDpFA=,Restaurant,SUBWAY,1
2014-12-07,6dgDRfsYhv/5niU7H3L0PzVHcFs=,Restaurant,SUBWAY,7
2014-12-07,/fwz2sMliqho+S/TelRUWJTjT58=,Restaurant,SUBWAY,3
2014-12-07,JlxsiuZ8++Sr7m1D7UxJKI/G9PI=,Restaurant,SUBWAY,1
2014-12-07,1TM9k3eIxlHGiHrfsaIeFiZqDE0=,Restaurant,SUBWAY,1
2014-12-07,91mwoZsbjhE1cFSd9Ley1ET4lEE=,Restaurant,SUBWAY,2
2014-12-07,DCN3UxwW9FFrFD670I3lu7DOouY=,Restaurant,SUBWAY,5
2014-12-07,JWDYP0cRhfExdVQ0+V/bmSHlLJI=,Restaurant,SUBWAY,5
2014-12-07,wrHxpDz39T0Zvu1MNOgdwNU349o=,Restaurant,SUBWAY,1
2014-12-07,OJw/KUBHbneulIJwlsb/CsRFy5k=,Restaurant,SUBWAY,2
2014-12-07,1mszabAV+moVKzFYZcr7nu53oLU=,Restaurant,SUBWAY,1
2014-12-07,D/d38JFus3se00K25LBONCHs2MU=,Restaurant,SUBWAY,1
2014-12-07,eDnq2o09biiHIFzM8zBv180o2eM=,Restaurant,SUBWAY,1
2014-12-07,/Gbxm0MCJwuvG9zbgIIwxKWNo18=,Restaurant,SUBWAY,1
2014-12-07,AR7caWaYk260eZ7m8R50EFq+NeM=,Restaurant,SUBWAY,1
2014-12-07,DBBve65y/8kjiXTmeN99FGoFWKM=,Restaurant,SUBWAY,1
2014-12-07,ED9WvtsCTfZXFYUA3WwGFPxr3jA=,Restaurant,SUBWAY,2
2014-12-07,jNXVkw4SfOFbkdjjHLFENusNBkk=,Restaurant,SUBWAY,1
2014-12-07,ZshoRdA2XO2urT/AMFzMbnU75ek=,Restaurant,SUBWAY,12
2014-12-07,4UNiXX4UFFSkk/fohbg7qxa+MWs=,Restaurant,SUBWAY,3
2014-12-07,VMKdNaVuxPgNb1ughXxBL0myJQc=,Restaurant,SUBWAY,2
2014-12-07,tfYSZpJpgnOGkCC/O+ws0MraRk8=,Restaurant,SUBWAY,1
2014-12-07,IWhW9TAOUDGc/4/HWqc0gFVHHHk=,Restaurant,SUBWAY,1
2014-12-07,zVZGZOlzAWIR52c0vA3OVtqisq8=,Restaurant,SUBWAY,6
2014-12-07,HIf+j2oqEAlAAPAAR1i+9QRWJAA=,Restaurant,SUBWAY,9
2014-12-07,tNihguxE0FD3fO4Edm28xiD6q48=,Restaurant,SUBWAY,1
2014-12-07,piGrkyEIrNPivv4WR3MJCA0rC/Q=,Restaurant,SUBWAY,2
2014-12-07,8R/s4PW/+OqlBb+5CWbEtHVhyqA=,Restaurant,SUBWAY,3
2014-12-07,YUlqobMBpbtY94Kr2ermtK9AhcE=,Restaurant,SUBWAY,5
2014-12-07,DeCFSz/n7/Qy2jSBVI9iunus9as=,Restaurant,SUBWAY,3
2014-12-07,1RY0QS/HmatgvvkTNGQWClbFoZk=,Restaurant,SUBWAY,3
2014-12-07,n8YxTQjn9CR7pvaH38AjFFJr7mk=,Restaurant,SUBWAY,2
2014-12-07,KobUoLQyFFC1uLLldL7VGNXhpDs=,Restaurant,SUBWAY,1
2014-12-07,0SdJc5iJceS+ou2uODzLOoOqTzU=,Restaurant,SUBWAY,1
2014-12-07,De5vv10DpEQsqpaAh+sgKdBUdDk=,Restaurant,SUBWAY,2
2014-12-07,1ymJ67puoZannHwkqti7rx7DO18=,Restaurant,SUBWAY,1
2014-12-07,c4ojWjsL+gzjOQx7fZKllwWRQUQ=,Restaurant,SUBWAY,2
2014-12-07,THbWml2Nd944xa2gIk5oCbFxlQA=,Restaurant,SUBWAY,2
2014-12-07,6INHvdaiLTCBBmG70osdDJH1lWM=,Restaurant,SUBWAY,1
2014-12-07,3vARnrh2tilsmk/bQs6uL3Ne0j4=,Restaurant,SUBWAY,1
2014-12-07,XmGxc0GWcy1HyoaQcpozVO5pors=,Restaurant,SUBWAY,2
2014-12-07,FkoOs2ci1LiDuRUnDzAoWKM/36I=,Restaurant,SUBWAY,1
2014-12-07,jv9jclIMo1aCAqIur7IG2c7D4KQ=,Restaurant,SUBWAY,2
2014-12-07,Vmrk6+VXj6HyRvVW0XMkT2+8qKk=,Restaurant,SUBWAY,3
2014-12-07,tJ6LM1cEhcfrTuEXpLmEAR19SFk=,Restaurant,SUBWAY,2
2014-12-07,L27qthIVVSxTDsEiM7e5E/9z9eQ=,Restaurant,SUBWAY,1
2014-12-07,mSX9wnkctv0q9wgCrXdAgooiKD4=,Restaurant,SUBWAY,4
2014-12-07,npFglwkxzfMtYlitbj4f62NkD38=,Restaurant,SUBWAY,1
2014-12-07,lQnwyQ7PCF+r/IKRFr4XH5RTYTs=,Restaurant,SUBWAY,5
2014-12-07,CKPtPpikcCT2FZnX3nyjaZZbPNs=,Restaurant,SUBWAY,1
2014-12-07,k3nVsZIhmZCz79iOTeZY+8mLtc0=,Restaurant,SUBWAY,6
2014-12-07,0U3FKj/BF1lG+fiHMmdSpPpGKmw=,Restaurant,SUBWAY,5
2014-12-07,TXxJfoz4Y4r9NFGEC0jAJlRe8Lw=,Restaurant,SUBWAY,1
2014-12-07,vj3nx4vY9zuDOLVIOlok1aiotvI=,Restaurant,SUBWAY,3
2014-12-07,BJUVc8F4kr7MeLTvpj7t7KCs5+Y=,Restaurant,SUBWAY,1
2014-12-07,1/si/OCg33NW7juGo+wDxN/yjpk=,Restaurant,SUBWAY,2
2014-12-07,StPWQ+Hq2r3I5rbV2asTxnIgfhs=,Restaurant,SUBWAY,1
2014-12-07,IIGD/tHOh1lZjMltapiZmtJPyB4=,Restaurant,SUBWAY,1
2014-12-07,Ba6opUTRytkn8/S/vZQTbaah0po=,Restaurant,SUBWAY,3
2014-12-07,BAilH6Ls2GKmVwW2tOyl5QOCrIY=,Restaurant,SUBWAY,6
2014-12-07,Aoo/tVc/VlnVvRwmM5/flSvWGC0=,Restaurant,SUBWAY,1
2014-12-07,QV205sYs2G2zo8GZ8grAR+Sk/Ms=,Restaurant,SUBWAY,3
2014-12-07,5DvhDwmQRpp800apub8Jxbvr+vY=,Restaurant,SUBWAY,1
2014-12-07,nPCPtTqIFdbAM2alpucBQFJqoBQ=,Restaurant,SUBWAY,40
2014-12-07,hvaKJONAW+reAD+AqFw/PBrzyZQ=,Big Box,Target,1
2014-12-07,q+bULTugpdRqCckSesADsxujo+A=,Big Box,Target,1
2014-12-07,LcNX9elqUl5HXgq4Q21eqZUyJ7c=,Big Box,Target,2
2014-12-07,qHk3qhO0wPixZTq+1YQa2iMRmuE=,Big Box,Target,1
2014-12-07,oz9Nz5t9M2WlZ8EAlZRtWYUaoWc=,Big Box,Target,2
2014-12-07,Q5W5fZCrYz+G+WfRFb+T+k8tK8U=,Big Box,Target,1
2014-12-07,cx7pHdWSV8jzM6a7txH5tp99Guw=,Big Box,Target,1
2014-12-07,4sSLE8aFPXqwIuYEcHZGw0+iF9k=,Big Box,Target,6
2014-12-07,18T8qIU3x+q369CmwTX5IFGgVUM=,Big Box,Target,2
2014-12-07,AIyRDA1tEwFnUvSs0rt2iTA8j04=,Big Box,Target,9
2014-12-07,kvAvdk+Xn9K3NyBM17AW1PmsXn8=,Big Box,Target,1
2014-12-07,wKwvDmkdY4lIB/rQ8MjnxIiYR7g=,Big Box,Target,1
2014-12-07,hmCGwC6p0YJQa7ZCIy+/dLxm/tQ=,Big Box,Target,2
2014-12-07,48CJvF6vodK1ItD+m/iJQf6+1J0=,Big Box,Target,1
2014-12-07,+o6P1CdBFzG9RTjQYlXy7X8VIWs=,Big Box,Target,1
2014-12-07,YBNxxw+YQOV8YY+HvRQw5pN5Vh0=,Big Box,Target,1
2014-12-07,vnYqOPj8E4NCaUwI9FdG/OB8HLQ=,Big Box,Target,2
2014-12-07,LwVei1+uc0CwOOi4yrYdU0Ym7Jg=,Big Box,Target,3
2014-12-07,yuLLpCofW5+VEwYD8Oe19qc/vLo=,Big Box,Target,2
2014-12-07,Zvl4qJzTbRsM8lsGHokyp4bSxLQ=,Big Box,Target,2
2014-12-07,uGgynYAOcqkwyiSNzlo4jbz+uFE=,Big Box,Target,1
2014-12-07,6Jw4eUTn4Nj1/GjRUpgs8AVnFcQ=,Big Box,Target,2
2014-12-07,mSde6p20IwEj+Y6WHHIuH/vJLR0=,Big Box,Target,1
2014-12-07,VMKdNaVuxPgNb1ughXxBL0myJQc=,Big Box,Target,6
2014-12-07,zF1ToDYc21Wda7BwMnAOI8/Q5/U=,Big Box,Target,3
2014-12-07,Rman+80xNElN6LTheB4CTQV3GEM=,Big Box,Target,1
2014-12-07,cg6k0Gl7mMTHZ6dg0N6ja2yAP+o=,Big Box,Target,1
2014-12-07,2NZwkssAR08DAcbjDm6/EZuNExs=,Big Box,Target,2
2014-12-07,oKERLThfIud3ZuRunjQSdmMmCzE=,Big Box,Target,1
2014-12-07,HxCihIOx4xIUSy5LEdAv8SqQQHw=,Big Box,Target,1
2014-12-07,CrzXpn6soi2IwHAyHBhSbjW76Lg=,Big Box,Target,1
2014-12-07,/ZJvI/xdZ85iD4kX0EG4FCx6wqc=,Big Box,Target,3
2014-12-07,qunyMntM1mH9PYKtLiyjinvFSYc=,Big Box,Target,2
2014-12-07,cMLm2WYpPUqUIUxL5aBFgLjGi88=,Big Box,Target,3
2014-12-07,l8D62SsnMk+Tx6wCtVAi8IetCmM=,Big Box,Target,1
2014-12-07,W4mMRXzAu2jBPRbaYoZ5vrOzjno=,Big Box,Target,2
2014-12-07,z3v2HMqGvGAAT8WNv3AdZJ0p1kg=,Big Box,Target,1
2014-12-07,RyEDDGtmJfl9+771Qjd1b/7OTEg=,Big Box,Target,2
2014-12-07,57tD9n4SaFolgZHmbV/nqBDOPhg=,Big Box,Target,1
2014-12-07,kwCjIAgg9dNXhsb3ZCfULI1OU/Q=,Big Box,Target,3
2014-12-07,uLAqjJyDd4NaxiGUaLZ+AHImsAQ=,Big Box,Target,3
2014-12-07,67FS3x4Ktojm0Js0fBfOHCvdJ6E=,Big Box,Target,1
2014-12-07,KQNiBMnPMdiqO5vAF07YE7fPZng=,Big Box,Target,2
2014-12-07,3vARnrh2tilsmk/bQs6uL3Ne0j4=,Big Box,Target,2
2014-12-07,8jABwZjOiSxOvh0xHn2ybCukhRE=,Big Box,Target,2
2014-12-07,Dxkk1X68QfjnbtDxEzbpJHFHqgM=,Big Box,Target,1
2014-12-07,cKDF+uU5NrNYzfU0w585qdbInG8=,Big Box,Target,2
2014-12-07,fNz1b0l2rAZhfEkRVNCGoVauMHc=,Big Box,Target,2
2014-12-07,/HHj7LiIcNxf5hgfx/YHtRq54no=,Big Box,Target,1
2014-12-07,TS5DzkEBUv+fRFDWqXM4eFwP1jg=,Big Box,Target,2
2014-12-07,mP70qSxM6NfSQg5nxxgvrMJC5Ic=,Big Box,Target,2
2014-12-07,XA2iaasx0H7guJEEjdsRt8GpxVc=,Big Box,Target,2
2014-12-07,IIGD/tHOh1lZjMltapiZmtJPyB4=,Big Box,Target,1
2014-12-07,KuK38bFhC0oOMhkYqvjdyqZJnik=,Big Box,Target,2
2014-12-07,Qu68I3oP+5s+wB3CHmBc5+TmTkc=,Big Box,Target,2
2014-12-07,MVzuefS4xW/TSxcYutLFHUiHpGY=,Big Box,Target,3
2014-12-07,uNEs5H1NmX9yqAjzV+FwHdpP77o=,Big Box,Target,1
2014-12-07,OJw/KUBHbneulIJwlsb/CsRFy5k=,Big Box,Target,1
2014-12-07,nywk02+fc93d5ncQ46QoxGHnG38=,Big Box,Target,2
2014-12-07,5ZyFROJDS1H4pjUYkthuxOIhqUE=,Big Box,Target,1
2014-12-07,nkAzxVe2CMJQ9FIE4uCUP4EOtC0=,Big Box,Target,1
2014-12-07,dRHb9w8/hxIH1NQCRhC6PpgTQ7E=,Big Box,Target,1
2014-12-07,nybQ/z7O1dPVjZHYYAJUQy/QUCE=,Big Box,Target,1
2014-12-07,9M47o4Il81l93QwkbvEpbqEcRc4=,Big Box,Target,1
2014-12-07,PwDDJf8hUYgznE+C+58pFzySFEw=,Big Box,Target,3
2014-12-07,7xWwst5Srq/JpAyFowyOuxOmLVg=,Big Box,Target,3
2014-12-07,l0OWCIYAql7yOXg8NkFc9v334Wo=,Big Box,Target,2
2014-12-07,/ryL/mLBAe0kQgDoyxXsjLJKMZc=,Big Box,Target,1
2014-12-07,tJ6LM1cEhcfrTuEXpLmEAR19SFk=,Big Box,Target,1
2014-12-07,mKFTrLNHs369PgawvVb+mkjHJOc=,Big Box,Target,4
2014-12-07,hLjrYXppgA4tmBRpvB93RZhKzTo=,Big Box,Target,1
2014-12-07,oXD9vmezmG1amAoN3qI1eG311hw=,Big Box,Target,8
2014-12-07,wrHxpDz39T0Zvu1MNOgdwNU349o=,Big Box,Target,1
2014-12-07,Sto07kxQzI948aSrbkNoMXya/W0=,Big Box,Target,1
2014-12-07,qVHR++dfud0I1BrvzAaGehkw3Ms=,Big Box,Target,1
2014-12-07,23S3nZ8vQ9e03B/Q8AaLvrdU/L8=,Big Box,Target,4
2014-12-07,GemWk3q/VOaaHYpFg8sy7pGlQr8=,Big Box,Target,1
2014-12-07,Z7+QxDQrSk3yePIjBbYVK1KDRjs=,Big Box,Target,1
2014-12-07,iLZv0BAp4UEPBDXjIcq3xM1RlTw=,Big Box,Target,1
2014-12-07,isu1wjmcR0+gv90PsTEbYb5EHtM=,Big Box,Target,2
2014-12-07,F4vPSr5d10V28BH9ldScGyH9wjA=,Big Box,Target,1
2014-12-07,yUR+PmUC0x5suTRJQoSY1sdAfqc=,Big Box,Target,2
2014-12-07,e/k9BiipcCHL7hrKxqBYysNfmvc=,Big Box,Target,1
2014-12-07,S/xbp19Cn2j1uKrF1oTwol2f+UY=,Big Box,Target,2
2014-12-07,CN7JdN6c+hxRgd2D+3MG1mYkJ3o=,Big Box,Target,4
2014-12-07,l6h7vsB/hnIwvrDx9C1tFeVcAXg=,Big Box,Target,1
2014-12-07,o4kDmojPFEwo2RMRJa5xTX8aPSE=,Big Box,Target,1
2014-12-07,MTCfWxUSadXFOVg9Bpg5BdUDurA=,Big Box,Target,1
2014-12-07,no7mPYoBm7m25MhRpT0hDOP6teo=,Big Box,Target,1
2014-12-07,DV4h+rY3Vdm40Hokm+Qx5AwxFHk=,Big Box,Target,2
